person_id,city,credit_card,transactions
32771,CityE,8343615392041496,7
32772,CityE,9044197843766084,7
32773,CityB,2086073621526135,3
32774,CityA,1668327416654596,18
32775,CityA,1472405355015684,16
32776,CityA,8349190148606849,2
32777,CityC,6526475251520870,6
32778,CityB,5992906132553351,7
32779,CityE,4877207622903029,13
32780,CityE,6143511641865263,18
32781,CityC,1611839252194250,19
32782,CityC,8766806531560398,7
32783,CityA,6145841518587813,5
32784,CityB,9573307676624108,17
32785,CityD,7597133014986157,10
32786,CityD,7637299493032773,13
32787,CityA,6088154011538360,3
32788,CityD,8461723102032737,3
32789,CityD,7338853602665671,19
32790,CityA,6952860092908442,17
32791,CityD,8196698249434441,19
32792,CityD,1963648626042120,3
32793,CityB,9134379941773070,3
32794,CityE,2334719770423142,6
32795,CityB,4363697244584671,15
32796,CityC,4915435612851477,12
32797,CityC,3065842263000024,18
32798,CityD,6831540117921455,5
32799,CityC,3967555947417871,7
32800,CityE,1368262087148638,14
32801,CityC,2929545489990997,14
32802,CityD,1539341710997756,9
32803,CityE,4766118190569609,9
32804,CityA,6923219479547210,2
32805,CityB,2438934907840944,1
32806,CityA,3079109164400396,1
32807,CityB,7266638627768882,13
32808,CityB,6087842316093529,12
32809,CityA,1716783662930940,5
32810,CityC,7737950193760779,4
32811,CityE,4110709618933691,4
32812,CityB,5439538912833430,1
32813,CityA,6687487707372339,17
32814,CityA,4603872921364864,1
32815,CityB,2942779796065874,8
32816,CityD,4346911276976826,4
32817,CityB,8230590980055658,13
32818,CityD,1260452088742283,6
32819,CityA,4891738439975518,10
32820,CityD,2776543248259287,1
32821,CityE,2247571206667476,17
32822,CityA,3931092708790857,19
32823,CityA,4988402461219415,19
32824,CityB,7498298472568652,14
32825,CityC,8342994252807564,19
32826,CityE,5985900853303914,19
32827,CityB,5157093218162930,3
32828,CityB,3962184272416632,4
32829,CityB,6282092987114734,3
32830,CityD,8497562809222609,7
32831,CityD,2524584153320395,15
32832,CityA,5218731544633941,1
32833,CityC,1517576937234767,19
32834,CityA,7066065069773267,18
32835,CityD,3958450276799642,11
32836,CityC,6722504436624229,14
32837,CityA,2530841199207094,5
32838,CityD,6062606578496528,1
32839,CityA,2429100929406842,3
32840,CityE,1647775500422317,2
32841,CityB,1161119288024475,17
32842,CityE,6503555366986870,10
32843,CityD,9878493934077859,16
32844,CityB,3389359255516679,7
32845,CityA,6506136012635691,10
32846,CityD,1748911830080628,12
32847,CityD,7932200302665034,9
32848,CityE,6764730540004576,17
32849,CityA,3102211852101777,7
32850,CityE,5940556787822985,18
32851,CityC,2643266857686195,6
32852,CityD,8026588994283186,2
32853,CityC,7366896525956583,13
32854,CityA,6329871783975530,10
32855,CityD,5549909812150391,11
32856,CityE,9933071673711803,5
32857,CityE,5497914701212738,12
32858,CityE,4333976774789952,9
32859,CityB,6495470782118441,5
32860,CityD,6909867710390685,7
32861,CityA,6342924009085238,7
32862,CityC,3383327143740401,11
32863,CityB,4765244478092813,7
32864,CityD,7263127991558120,5
32865,CityD,1232785300938424,19
32866,CityC,4670392800436881,10
32867,CityB,4986806354137747,8
32868,CityE,8359157334790816,1
32869,CityA,2624897341824518,15
32870,CityB,2991523284557805,4
32871,CityB,3450247210636340,4
32872,CityD,8575538808254149,1
32873,CityD,4142236204473807,13
32874,CityC,3041472298887388,10
32875,CityB,1310447470396718,13
32876,CityE,9881875311683803,4
32877,CityB,2065263882357728,2
32878,CityB,2181574218326036,12
32879,CityC,7099694613239661,3
32880,CityA,1588218068091040,13
32881,CityB,4618389593150226,9
32882,CityC,3738999649522531,17
32883,CityE,3047127060729535,3
32884,CityD,2418704887254358,6
32885,CityC,4179069340229932,12
32886,CityB,7101023586239091,12
32887,CityB,5097988477917401,6
32888,CityD,5457879482013016,11
32889,CityD,3749406589188094,5
32890,CityD,6557999463752875,9
32891,CityA,1287353525473362,9
32892,CityE,8748862873054765,14
32893,CityA,4753676010183730,8
32894,CityD,1632486605969241,3
32895,CityE,4319213193795560,4
32896,CityB,6526055831461061,14
32897,CityD,2600138924182399,6
32898,CityA,1484226309388391,19
32899,CityD,8342664162771315,18
32900,CityA,8810343754180982,17
32901,CityD,1609971329646709,16
32902,CityA,4102592624548830,19
32903,CityB,3127866418508460,1
32904,CityB,9989422215070369,17
32905,CityD,4742020165486442,11
32906,CityB,2586330023412574,19
32907,CityD,5615731750988048,13
32908,CityB,7585534140798085,2
32909,CityA,6775139346363054,16
32910,CityE,3247399171594455,10
32911,CityA,3692978137022514,12
32912,CityE,7897164252830525,5
32913,CityD,7158054457165840,11
32914,CityA,5957506298316530,3
32915,CityD,1327719124320572,6
32916,CityA,8760461759463982,6
32917,CityA,6115700770928951,4
32918,CityD,2946076629286626,9
32919,CityE,9080496679076326,3
32920,CityB,9637382843889341,10
32921,CityD,6232518719933296,9
32922,CityC,7491321178367627,7
32923,CityD,4344365902684951,9
32924,CityB,3188694616171673,13
32925,CityC,5996649721540387,1
32926,CityD,6379359905597370,3
32927,CityC,3839356361867220,2
32928,CityD,6840991946317062,8
32929,CityD,8222584757602716,13
32930,CityE,7895916284005641,13
32931,CityD,5421240040362966,5
32932,CityE,4842188816523493,6
32933,CityD,8971288780548447,10
32934,CityB,1517354547411481,10
32935,CityC,7984206206097026,6
32936,CityE,3030288394689734,18
32937,CityC,8506012356818858,8
32938,CityE,5985721654201077,19
32939,CityD,8870480103229492,18
32940,CityC,7685553870109559,18
32941,CityC,2329046052089652,12
32942,CityB,6022666118022382,18
32943,CityE,5029186908011986,8
32944,CityC,6498078049626030,3
32945,CityE,3770811386364434,6
32946,CityD,9365998423592091,1
32947,CityA,9112269249505138,14
32948,CityC,4524191801782474,12
32949,CityA,4236954271377464,18
32950,CityA,3297165493412147,2
32951,CityB,4827618351136718,6
32952,CityD,5190066506839702,8
32953,CityD,3089623770565575,5
32954,CityA,6239904209367452,6
32955,CityD,5192541067989444,9
32956,CityA,5275516424338746,8
32957,CityC,6063397350339202,15
32958,CityE,5272741793304703,7
32959,CityD,9636591393200545,10
32960,CityA,3434444340658875,16
32961,CityA,4751029414184388,4
32962,CityE,3596398642464350,13
32963,CityD,6421946472616201,2
32964,CityE,9992216633255781,7
32965,CityA,1694889703914905,12
32966,CityA,8591470348350589,17
32967,CityC,9690673710720084,12
32968,CityA,5924847725223568,6
32969,CityB,1090337298440112,13
32970,CityE,5417048297399703,14
32971,CityE,9737396510836444,4
32972,CityB,3313279588765883,13
32973,CityA,7130008872276089,15
32974,CityB,1650734748779722,13
32975,CityC,8667587377484895,16
32976,CityE,4985268573819803,4
32977,CityE,8404817144568400,4
32978,CityA,2488709680190044,1
32979,CityC,2096286307495092,10
32980,CityA,9572684560302823,14
32981,CityD,6058314332263655,13
32982,CityE,8803466872786567,2
32983,CityE,7947938157271899,4
32984,CityE,9594192369821247,6
32985,CityE,7017072913832055,17
32986,CityD,1048063315747671,2
32987,CityC,3458863748361775,7
32988,CityA,6214921363235242,7
32989,CityE,6133781025048940,17
32990,CityE,5625878773028660,18
32991,CityA,4454215618187590,16
32992,CityE,1772013681683817,11
32993,CityC,3495508266679332,14
32994,CityB,4248308800434152,15
32995,CityD,7133754395059492,9
32996,CityE,1750796199242689,12
32997,CityA,8840764549380125,12
32998,CityC,4113541870716474,14
32999,CityC,9862162237431341,16
33000,CityA,7885353952287318,3
33001,CityA,6435240838136661,12
33002,CityD,6405412677303150,6
33003,CityE,3867098326494131,17
33004,CityE,5065840626513635,15
33005,CityC,1178938054637501,19
33006,CityD,5928325998716277,13
33007,CityA,2344855255828267,2
33008,CityC,9084275923030611,6
33009,CityB,6762901568227992,7
33010,CityE,5870341067361642,1
33011,CityE,3836866830768406,5
33012,CityD,8680722032042397,4
33013,CityE,3498241866784225,18
33014,CityD,1864976035216520,1
33015,CityA,6028347494843274,8
33016,CityE,8541943297429302,16
33017,CityB,8926252218613143,18
33018,CityE,2015912120252124,12
33019,CityB,4756821601212357,8
33020,CityB,1004317048243730,16
33021,CityE,5986796026654283,1
33022,CityE,2290250539073593,10
33023,CityA,7825204464824295,19
33024,CityE,8413922923785501,1
33025,CityE,9118443441294093,12
33026,CityB,7525750271871671,15
33027,CityC,2811087731894580,4
33028,CityC,9428327508220053,9
33029,CityE,9474448909151115,7
33030,CityA,9358229465375691,1
33031,CityB,1093968899546295,10
33032,CityC,1647312992728658,9
33033,CityC,2566504644104501,1
33034,CityD,7580015223821508,14
33035,CityA,7012462012723206,13
33036,CityD,2146192921251620,16
33037,CityE,7438553201981748,8
33038,CityD,5627734160419028,5
33039,CityA,6307373872778516,4
33040,CityB,9960925040574657,2
33041,CityB,1263090434172947,8
33042,CityE,9457538145146471,1
33043,CityD,9609830600006479,6
33044,CityE,9344711024002901,8
33045,CityD,3409136760036525,13
33046,CityC,7505611008285999,1
33047,CityA,5221422783221325,9
33048,CityE,1136371150106721,14
33049,CityB,6451856683973002,17
33050,CityA,1004195126970591,10
33051,CityA,3911504558209681,18
33052,CityD,2567614432459324,15
33053,CityC,8381663631910514,4
33054,CityB,9500306112774689,5
33055,CityA,2727025205213318,10
33056,CityB,7658307021741133,2
33057,CityC,1036479647509551,1
33058,CityD,6213108093630748,16
33059,CityA,2131652964211772,6
33060,CityE,2402678215211271,1
33061,CityA,3810861877195981,8
33062,CityA,9244347852101743,14
33063,CityE,2727569849539633,18
33064,CityE,8292173548772657,15
33065,CityB,7018484819700389,7
33066,CityA,9414344980446434,16
33067,CityE,6416718780634106,8
33068,CityE,3429455968976437,7
33069,CityA,6958897173812801,3
33070,CityD,9815070802913316,5
33071,CityD,6994323607448176,8
33072,CityE,4369161860804062,15
33073,CityA,6978482927895334,19
33074,CityB,4129516969794244,4
33075,CityC,7136262909567974,13
33076,CityD,3844764630937072,5
33077,CityE,7303345615014360,9
33078,CityB,5461256321102735,19
33079,CityC,6984775960597906,7
33080,CityB,1785944997618650,19
33081,CityA,7311590146672848,5
33082,CityA,7867181149640501,15
33083,CityE,6962294146876701,8
33084,CityB,2388017237914090,13
33085,CityB,8365420391042195,15
33086,CityE,9624839658452978,10
33087,CityE,5395670995530445,18
33088,CityE,1707048804486830,6
33089,CityE,6049422425169524,13
33090,CityC,4236950279574233,13
33091,CityD,2252075239112598,2
33092,CityB,8984167013024086,9
33093,CityA,8678114079720100,12
33094,CityB,6703071740236387,1
33095,CityE,4248285276948404,2
33096,CityA,4523862357433636,15
33097,CityB,7253261731057994,9
33098,CityB,7992409308583059,12
33099,CityB,2674769272082101,10
33100,CityC,8721435201153496,19
33101,CityE,6192519587013241,8
33102,CityE,8339406330666763,18
33103,CityB,8449665195674391,10
33104,CityE,7139733961463610,8
33105,CityD,4942566258493161,9
33106,CityB,4830774885570688,17
33107,CityB,7021867405647364,19
33108,CityE,5381764057470566,3
33109,CityD,8875488666219250,6
33110,CityD,2431910283043021,14
33111,CityD,8380681024678844,18
33112,CityE,3154551715825358,14
33113,CityE,3575651340930091,14
33114,CityD,5323139697481780,8
33115,CityD,7197856014076467,16
33116,CityD,8753427055283694,13
33117,CityD,9457022565672294,1
33118,CityC,8670389815737477,19
33119,CityD,1510054604399565,1
33120,CityD,3779295597352280,11
33121,CityC,3776743539757383,10
33122,CityD,3210633145472220,11
33123,CityD,5409021504128872,16
33124,CityC,7716570911917135,3
33125,CityA,2361569223669501,6
33126,CityA,8559479010028736,13
33127,CityE,4026281714034500,16
33128,CityC,2590450589568823,16
33129,CityB,9304621207761357,5
33130,CityE,4983897465782669,13
33131,CityD,4297994159857840,9
33132,CityB,5956453970958967,13
33133,CityB,1740229069996093,18
33134,CityC,3431135054589444,8
33135,CityA,2962363244139806,16
33136,CityC,1168703729492519,19
33137,CityE,8490353594014442,7
33138,CityD,5252691339033354,18
33139,CityB,5727930537339653,13
33140,CityC,8459128791002784,15
33141,CityD,1371142224551698,7
33142,CityB,6674096492867132,19
33143,CityD,5470551782567400,12
33144,CityB,9241743542521072,11
33145,CityA,6914495570349716,14
33146,CityE,2395350239619037,10
33147,CityE,5523837972591240,7
33148,CityC,6422399119936758,2
33149,CityC,6547052811309033,16
33150,CityB,2504068703891040,7
33151,CityD,3528200538555636,19
33152,CityA,1850018253760110,17
33153,CityA,4321313310811323,11
33154,CityC,8084195110580708,12
33155,CityC,9462187571121602,6
33156,CityE,6438358025709948,16
33157,CityD,6433764011666091,16
33158,CityA,2199807896692740,9
33159,CityE,9176127360141129,12
33160,CityA,1390951791708828,2
33161,CityE,5119968667779838,4
33162,CityC,1844023375482129,17
33163,CityA,8299554513134744,3
33164,CityE,5698242159321896,1
33165,CityC,9665603271775621,16
33166,CityD,5763740218471179,12
33167,CityB,5912922265364942,14
33168,CityD,1067869706606570,19
33169,CityC,9985762875079365,15
33170,CityB,5508130782657678,9
33171,CityC,3440435283847662,15
33172,CityA,8980958768090138,17
33173,CityC,6351892284835577,12
33174,CityA,4653322697901050,16
33175,CityD,2748763569504247,7
33176,CityE,7015040355258934,15
33177,CityB,3066653674121477,17
33178,CityD,2430055747607696,17
33179,CityE,5201092320234617,9
33180,CityD,9077879293433436,1
33181,CityA,6266346291466862,12
33182,CityC,4637624578346014,1
33183,CityA,7578544709263021,5
33184,CityE,9646992177573469,2
33185,CityB,9251844359037184,6
33186,CityA,4989121176802702,13
33187,CityD,2223635760772982,4
33188,CityE,5527873361719350,17
33189,CityC,2927040075448457,13
33190,CityB,6898252739444598,12
33191,CityD,6152544988926102,14
33192,CityA,4855343034422338,13
33193,CityB,1133135346048860,3
33194,CityC,5071344106240799,16
33195,CityA,2734847820476270,18
33196,CityC,6541515915374936,8
33197,CityA,9277232802890990,7
33198,CityE,1261625953682971,6
33199,CityD,6848656202727884,19
33200,CityA,3119086991534640,13
33201,CityC,2356453075728439,5
33202,CityA,6428211275097036,11
33203,CityD,6446292966114947,14
33204,CityA,9709380359934037,8
33205,CityD,1962032368514851,7
33206,CityD,8245000342476735,19
33207,CityB,6068092578108128,8
33208,CityD,6814226666874849,11
33209,CityA,3298591249492904,7
33210,CityA,5283128616119195,13
33211,CityA,2342694453373398,3
33212,CityE,4312483378907453,14
33213,CityD,6409553779195357,19
33214,CityB,5836129801485268,6
33215,CityB,5682188715310772,4
33216,CityA,9383376721230482,7
33217,CityB,8198609566934001,7
33218,CityA,4488563923963698,8
33219,CityD,7628875542511758,9
33220,CityD,2820346498996871,5
33221,CityB,6765568057387455,1
33222,CityB,5900529108574249,1
33223,CityA,4423256237276070,12
33224,CityB,5097493653441720,11
33225,CityD,5018475972820439,1
33226,CityC,5730533797382327,8
33227,CityE,1878154397104110,1
33228,CityC,4258885686980747,7
33229,CityD,7676265854879933,11
33230,CityB,1098319125543948,19
33231,CityE,8793750502409493,12
33232,CityA,6051228638801707,3
33233,CityA,2440354366949820,12
33234,CityD,8946060263272980,16
33235,CityD,6471418896323152,9
33236,CityC,6957609103901322,19
33237,CityE,8579430980816486,7
33238,CityB,6974140441743293,1
33239,CityD,1794669320478433,1
33240,CityE,7674211801412764,13
33241,CityE,5715557053818463,17
33242,CityC,8360127079278110,9
33243,CityA,2632985623611431,14
33244,CityC,3859691191139293,16
33245,CityE,6860054468016394,19
33246,CityB,6049078550526342,7
33247,CityC,2190373470838256,16
33248,CityB,1046229319820521,1
33249,CityB,5593748228964341,7
33250,CityC,4266223371068616,9
33251,CityB,9542460383975645,6
33252,CityC,8850172485509109,1
33253,CityB,2408825870755507,5
33254,CityA,4279563607960769,8
33255,CityB,8352903936071614,12
33256,CityB,6416525413573103,2
33257,CityD,9165727837385348,2
33258,CityD,8740521781895439,8
33259,CityA,2717943753733543,3
33260,CityE,7740476869306577,6
33261,CityD,7234432725770662,2
33262,CityC,1536625908734068,4
33263,CityC,5842322127697717,5
33264,CityC,8580782360191533,17
33265,CityE,1919156133662644,12
33266,CityD,1926190546522592,2
33267,CityD,2019521204357762,13
33268,CityE,2407387516695870,15
33269,CityB,2967725103623664,2
33270,CityC,4595588505695495,7
33271,CityB,1794978042317866,6
33272,CityB,6039125299984365,7
33273,CityD,9650446326209822,6
33274,CityE,4258416588156599,5
33275,CityA,5977812136050755,16
33276,CityC,5204650102250601,12
33277,CityE,5516514429823862,5
33278,CityB,2421311225500062,10
33279,CityD,4010881894096073,11
33280,CityE,6251783288118034,14
33281,CityC,3901426674974304,8
33282,CityB,8590927530225663,19
33283,CityC,1566933572265924,8
33284,CityC,1964710523888327,8
33285,CityD,2225984886553436,5
33286,CityD,5834378650613728,16
33287,CityE,9863940479744211,6
33288,CityD,5529148916182262,2
33289,CityD,8051572695900701,9
33290,CityE,6883226745811804,18
33291,CityC,4784000383077262,12
33292,CityB,2988202870137570,14
33293,CityA,7771527931321236,6
33294,CityB,8459751514963468,13
33295,CityC,1978321966468643,12
33296,CityE,1860470347445542,1
33297,CityA,8398449057104641,8
33298,CityA,3016859573915564,8
33299,CityE,5089412579125891,7
33300,CityA,3863301451528087,16
33301,CityE,2786799714349662,17
33302,CityB,1001760450727693,9
33303,CityE,2815386590623604,4
33304,CityC,1346792277768264,8
33305,CityE,8982742896231519,4
33306,CityD,1578069440947478,14
33307,CityD,9494119580248315,17
33308,CityC,8691582222587147,5
33309,CityB,7736019602065260,8
33310,CityB,2914052795498834,5
33311,CityB,6113463142058292,10
33312,CityB,3900744184951810,16
33313,CityB,2990642413560688,5
33314,CityB,4485770124021969,2
33315,CityD,2522139141322302,17
33316,CityB,2566117770396409,7
33317,CityE,6836346633435012,11
33318,CityA,7803896109709686,6
33319,CityC,8930490717774018,7
33320,CityC,3831496943738018,13
33321,CityC,2932754949777165,1
33322,CityA,6651970696646107,15
33323,CityD,1702789289486354,15
33324,CityE,9569993623980123,19
33325,CityD,1320733041142938,17
33326,CityC,6098094395097074,6
33327,CityE,8865152845575109,6
33328,CityE,9049304112984470,19
33329,CityC,7044322875494922,3
33330,CityB,8350807854570455,3
33331,CityE,9270233700318282,16
33332,CityD,9738699063528271,3
33333,CityB,7671217394035331,12
33334,CityA,8440398539576672,14
33335,CityA,2881121148745647,17
33336,CityE,4701967422772028,14
33337,CityB,6176834951192879,9
33338,CityA,6152481952254046,5
33339,CityD,2757954394176060,18
33340,CityD,4519975844708821,16
33341,CityA,1928529687235643,17
33342,CityE,9692192989626501,9
33343,CityB,1003118637812512,8
33344,CityE,6267096856385503,6
33345,CityE,2853603525707333,8
33346,CityD,5873524557917555,10
33347,CityD,2666380201543641,16
33348,CityB,5785835506282490,10
33349,CityC,7786170809027788,15
33350,CityA,7996570040942539,7
33351,CityD,3993449951451289,11
33352,CityB,2137848566442026,5
33353,CityA,9126689307442695,18
33354,CityA,7757007886168570,1
33355,CityD,2910613573622556,7
33356,CityA,7472932250228299,15
33357,CityD,3923885627009464,19
33358,CityC,7234226219848232,3
33359,CityE,3193841620724065,14
33360,CityB,5384300138888488,8
33361,CityB,6300201048082819,14
33362,CityE,7301582954883424,2
33363,CityD,6391804542996259,1
33364,CityB,1420907853584515,14
33365,CityC,7546977947520643,15
33366,CityC,5189202454146375,6
33367,CityB,7885524922526848,18
33368,CityC,2689033625771260,5
33369,CityA,4699908235680054,9
33370,CityB,4562504175712812,15
33371,CityC,2054949552602641,2
33372,CityD,1839339619264045,18
33373,CityA,1317509349439912,10
33374,CityE,1790483627284807,13
33375,CityD,7293412927518787,9
33376,CityC,7538295727756550,4
33377,CityE,6680528015916504,11
33378,CityA,5473125279498901,12
33379,CityD,2530613416913144,15
33380,CityC,9463169256471511,6
33381,CityA,9871527543074561,1
33382,CityE,2932148116539195,12
33383,CityA,8874229869054756,5
33384,CityB,2322114427102286,5
33385,CityE,1655084584268296,18
33386,CityD,1063840553297954,18
33387,CityD,4129496805951190,7
33388,CityD,1543708002329771,5
33389,CityD,3594356143957942,19
33390,CityE,3924131609559625,6
33391,CityA,8285512010985606,14
33392,CityB,4217179149259127,13
33393,CityA,3412047948037801,8
33394,CityA,7873164823430601,14
33395,CityD,1814710522637650,5
33396,CityD,7193342534040627,12
33397,CityC,9317085176959636,3
33398,CityA,4871567512262787,16
33399,CityC,7175041274474852,12
33400,CityB,6766982872741229,18
33401,CityD,4389776902191709,17
33402,CityC,5226871611572346,3
33403,CityE,3223299910633510,9
33404,CityE,7696311782854663,8
33405,CityE,8692670746472349,18
33406,CityE,2101476114930584,12
33407,CityA,8760469341640970,2
33408,CityB,5810776577056600,1
33409,CityB,8064941444668121,2
33410,CityE,3789990723519683,6
33411,CityD,1722302433242965,2
33412,CityE,3461584326468747,18
33413,CityA,2783164292399000,3
33414,CityA,7620572344874820,3
33415,CityC,1718773987097419,10
33416,CityC,6813799999217740,5
33417,CityE,2704814312185236,10
33418,CityA,6233457343389655,7
33419,CityE,9837338184272295,9
33420,CityC,2304106087458469,12
33421,CityB,8402257232176372,2
33422,CityC,4230942373768410,18
33423,CityC,1208682172517084,2
33424,CityD,7746128129365922,1
33425,CityB,8386662955714640,14
33426,CityE,5552580374546618,6
33427,CityC,6477066528314418,2
33428,CityC,5074519659649636,4
33429,CityD,3974274995585125,18
33430,CityC,9554424626113648,13
33431,CityB,1143645021502382,2
33432,CityE,3319853195649895,11
33433,CityE,8238722945235682,14
33434,CityB,8015642912180013,9
33435,CityB,5580202172481608,7
33436,CityB,4393150664505013,3
33437,CityC,1474251706419512,10
33438,CityB,1560869447589548,7
33439,CityA,8338690573727445,10
33440,CityD,6747619089764765,5
33441,CityB,6532472212399353,9
33442,CityE,7145108493550016,8
33443,CityC,7946638813117491,1
33444,CityA,4607396679596910,3
33445,CityD,5816251722991561,19
33446,CityD,9237326586776761,9
33447,CityE,2489361811343076,1
33448,CityD,3561682031895109,10
33449,CityB,7262020958596890,16
33450,CityD,4813611072156633,11
33451,CityB,3308756685331678,19
33452,CityD,9435262227070610,17
33453,CityB,4627035903228563,15
33454,CityD,9150154878968052,19
33455,CityE,3472805713503689,4
33456,CityA,2237005024124595,18
33457,CityB,7380683276500262,6
33458,CityA,5363308584827458,4
33459,CityE,7725596544569956,1
33460,CityE,6760077215258272,19
33461,CityC,8635656237624643,15
33462,CityE,1326053136565122,5
33463,CityB,9288486738374191,16
33464,CityE,7588448225895798,2
33465,CityB,4044229312031469,18
33466,CityD,8690476685935219,5
33467,CityD,6660675077505380,5
33468,CityD,6010555049234550,7
33469,CityC,3872285097950660,15
33470,CityC,8402027938129414,18
33471,CityB,9486716275095675,13
33472,CityE,7122071640012738,18
33473,CityB,6230757406927357,8
33474,CityA,6745208665461883,7
33475,CityD,6824009541276121,4
33476,CityD,7850848857575015,8
33477,CityB,3432275017786653,19
33478,CityD,1518938663460584,9
33479,CityD,9263265870732430,12
33480,CityE,6204872590695279,9
33481,CityE,9127607578583992,9
33482,CityC,5204415549399761,14
33483,CityE,1926284472499597,9
33484,CityE,5712471958525914,11
33485,CityE,6869385050341082,12
33486,CityC,5554278457131350,9
33487,CityE,1505463338297415,19
33488,CityB,5792907381018461,8
33489,CityE,4741051610473458,4
33490,CityA,8520076412353221,10
33491,CityA,5884393892336728,4
33492,CityC,6894179599293305,18
33493,CityE,3493773163856013,10
33494,CityC,2015871607824821,1
33495,CityB,8091770266087109,19
33496,CityE,7051172948767998,8
33497,CityA,5983154269658240,10
33498,CityD,3046565509116653,11
33499,CityD,3803477383530403,10
33500,CityC,4801053312967954,11
33501,CityC,5189276854185638,9
33502,CityA,8464448449430850,13
33503,CityC,5589230675908239,7
33504,CityD,2202380043373993,19
33505,CityB,5496769885492890,2
33506,CityD,9894808529609206,7
33507,CityC,8434506487023292,18
33508,CityD,4059256970242444,9
33509,CityD,8426231893519013,12
33510,CityC,9722689247600617,13
33511,CityD,9192715848646511,6
33512,CityA,6260999189276928,2
33513,CityD,5290236054903293,8
33514,CityE,9801505110680455,1
33515,CityD,3107388168565573,9
33516,CityA,3884239467395190,18
33517,CityA,9220789227362894,1
33518,CityA,2784637509089012,19
33519,CityC,4142071638855575,17
33520,CityE,2149197086714302,6
33521,CityC,8256972348549246,18
33522,CityC,5346433356306137,8
33523,CityD,8339458627328075,14
33524,CityE,6910436025927344,3
33525,CityE,1530220907127215,13
33526,CityE,7708186216111888,18
33527,CityE,6818946325676187,1
33528,CityC,9010773424708269,11
33529,CityA,6311529458629835,8
33530,CityA,5508003690484022,15
33531,CityC,2064542554409582,19
33532,CityB,8325554220992418,13
33533,CityC,8556765699746195,16
33534,CityD,6747901167401122,10
33535,CityB,5440121439606037,8
33536,CityE,4552109322149648,9
33537,CityE,4881867840349765,9
33538,CityA,6913783544349393,18
33539,CityD,2517705563861517,13
33540,CityB,8782434056113669,1
33541,CityB,3009422673718596,9
33542,CityE,3687053615238651,9
33543,CityB,7212764982814782,4
33544,CityC,4175387776208045,8
33545,CityE,6007168691518622,15
33546,CityD,7169708373672742,4
33547,CityA,4897765255878762,14
33548,CityB,6921900641646168,3
33549,CityD,8672585821112320,15
33550,CityA,4984852425383261,13
33551,CityD,2327790565533195,18
33552,CityA,8277440854106396,18
33553,CityD,1910058210674487,8
33554,CityE,5136061382745719,5
33555,CityC,7093605175670903,14
33556,CityB,1012487776152786,5
33557,CityC,3280099706438312,8
33558,CityA,6549604608734068,18
33559,CityA,9496602199032927,3
33560,CityE,4735269703752109,5
33561,CityE,1205199780604578,7
33562,CityE,4053963295304879,11
33563,CityA,3670839660232529,17
33564,CityB,4600719162687207,9
33565,CityE,9590984521753099,16
33566,CityE,2240116694727179,15
33567,CityA,7007884373108996,6
33568,CityC,2163693833834166,5
33569,CityE,2912364323572540,16
33570,CityE,3482217338838182,13
33571,CityB,2577247783488159,5
33572,CityE,8030784396788741,6
33573,CityD,7711350446530936,13
33574,CityD,4186829672651645,17
33575,CityE,1155631270243250,15
33576,CityD,9674996366497598,7
33577,CityA,9900345395151108,17
33578,CityE,4676681018309399,18
33579,CityD,2051556143063819,3
33580,CityE,5022979520320381,8
33581,CityA,8073648405221319,19
33582,CityB,4194009599353959,5
33583,CityB,1287586520477217,18
33584,CityA,3506249058393513,16
33585,CityC,2654150682141020,5
33586,CityA,3447666564203907,19
33587,CityC,9802716489395966,9
33588,CityB,1951986419326181,9
33589,CityA,5322314230166929,19
33590,CityB,1004345885887877,2
33591,CityE,3627353067145358,4
33592,CityC,3392631372456862,16
33593,CityD,1033457555509255,2
33594,CityD,9698265049191199,15
33595,CityE,1317522305086861,4
33596,CityE,4970371701427969,7
33597,CityB,9408604098543657,1
33598,CityD,2954591578598346,16
33599,CityB,2786391001691499,15
33600,CityA,5553256942658775,13
33601,CityB,8747898072086924,13
33602,CityC,3810298654215196,5
33603,CityB,8295515778402509,17
33604,CityA,7988117759464811,8
33605,CityD,9160610195258131,16
33606,CityC,1058324471674817,13
33607,CityC,7842808844466940,18
33608,CityA,8970161042171871,13
33609,CityC,9693899047386141,16
33610,CityB,8398673317779935,15
33611,CityD,7395214573598608,17
33612,CityC,4597717866560562,14
33613,CityE,8061470047526830,1
33614,CityD,1452080126059713,15
33615,CityE,1352010041780294,12
33616,CityE,4150293371506980,16
33617,CityC,2954706829673537,16
33618,CityE,6826609302485867,13
33619,CityD,1636711130515205,9
33620,CityB,1390392135530680,18
33621,CityB,5265884509787901,5
33622,CityD,3987231945058107,10
33623,CityC,7435291228193667,17
33624,CityB,1227885968746641,6
33625,CityB,5730818160707805,19
33626,CityD,4844921454226496,4
33627,CityE,4176562010256828,5
33628,CityD,2920271278642965,10
33629,CityC,4184953282348022,2
33630,CityD,2589596859364225,4
33631,CityB,6623406447877962,16
33632,CityD,6593573603609084,2
33633,CityE,9803419683430618,15
33634,CityA,5793639148552268,9
33635,CityD,9384195975710999,9
33636,CityA,9333273375044199,17
33637,CityE,9006106266775289,3
33638,CityE,5000159617826317,17
33639,CityB,2514503354170936,1
33640,CityB,2701696140050456,12
33641,CityA,3969391552070969,7
33642,CityB,8705106037782964,19
33643,CityB,1934608915766227,5
33644,CityC,9891161493618335,10
