person_id,city,credit_card
2721,CityD,2167892701899610
2722,CityC,8830759403834662
2723,CityA,1352016013434636
2724,CityA,2526114507307471
2725,CityE,9528567119303126
2726,CityD,9299160493738103
2727,CityD,2537271170359571
2728,CityA,2594988724806584
2729,CityB,1770797366469721
2730,CityE,9666893154383540
2731,CityB,2976675372942247
2732,CityE,6176823766592652
2733,CityB,4447942128081312
2734,CityD,7076131329529978
2735,CityC,7414895467015107
2736,CityD,8327483290683620
2737,CityA,5358703216852177
2738,CityB,8805200206688317
2739,CityA,9747311624077467
2740,CityD,8556516378873517
2741,CityB,8580077042646533
2742,CityE,4534790391100111
2743,CityC,5026604851173965
2744,CityD,2016737920203974
2745,CityD,3559180558893063
2746,CityC,8820192116335442
2747,CityD,3288245085346585
2748,CityB,3034350063107356
2749,CityB,3527995588217178
2750,CityD,3235069650908463
2751,CityB,1308667151963549
2752,CityD,3445949361378851
2753,CityD,9775694159265849
2754,CityE,8408113323393949
2755,CityC,8258222151925188
2756,CityB,3606819264481330
2757,CityC,5814420417588927
2758,CityE,2126605259048533
2759,CityA,3523393704775945
2760,CityD,3671412326486066
2761,CityB,7570475058758565
2762,CityA,6008877514724810
2763,CityA,6829698001051345
2764,CityB,9562810174716310
2765,CityA,1301331860351971
2766,CityD,4931144825887490
2767,CityD,4794497097428304
2768,CityD,6642139228046899
2769,CityE,3769551818313038
2770,CityA,4408926640108082
2771,CityD,3470429955728571
2772,CityE,2288262772188036
2773,CityD,6289967741232010
2774,CityD,6476032171296798
2775,CityB,9254173927495844
2776,CityD,5949532604399127
2777,CityD,9013630526024933
2778,CityD,9702287572973347
2779,CityD,3082681997256319
2780,CityD,2529610711076925
2781,CityC,5816269198276890
2782,CityC,2433648305659764
2783,CityE,2259689638354465
2784,CityE,8267214040194616
2785,CityE,7798799038113765
2786,CityC,5412096159248296
2787,CityE,8695559294784745
2788,CityB,5840735775424638
2789,CityA,4974168770801471
2790,CityB,8750590604196938
2791,CityA,7482297714640595
2792,CityA,7783598844784529
2793,CityD,4799952591231374
2794,CityE,7102869599005307
2795,CityA,8545458802940337
2796,CityD,2371758971670683
2797,CityB,5039746980363698
2798,CityD,7050481736610272
2799,CityA,8845525490192871
2800,CityD,2286391947678304
2801,CityD,2182350172674501
2802,CityB,2319763389538937
2803,CityB,2904232058512356
2804,CityA,6136368596921116
2805,CityD,6429030769669185
2806,CityC,4616227497651888
2807,CityD,2463169989534276
2808,CityA,7263355748001316
2809,CityC,8194646769975518
2810,CityD,3474454062058037
2811,CityB,8479918289021226
2812,CityA,8132622781356946
2813,CityD,5973278343029238
2814,CityB,6029585599901824
2815,CityA,1572290510266030
2816,CityC,9437411167764012
2817,CityC,4324884514513486
2818,CityA,4003463249799256
2819,CityB,6455720910500158
2820,CityC,7821661056366783
2821,CityA,9782638764705258
2822,CityD,6912125017877354
2823,CityA,4668146578957929
2824,CityA,1599386277097538
2825,CityA,2384167657276877
2826,CityB,6848910085006049
2827,CityE,2258589559996226
2828,CityD,4595249756757420
2829,CityB,2117174676791801
2830,CityA,1350890088181808
2831,CityD,1275669852934227
2832,CityB,1954609932842179
2833,CityC,6341799988685652
2834,CityD,7415954802830604
2835,CityE,6089862471123108
2836,CityE,3207654384871976
2837,CityD,9127892742971249
2838,CityD,3003414936651191
2839,CityA,4077710026529723
2840,CityA,2886717871198086
2841,CityA,8099746249066872
2842,CityD,8356175163808321
2843,CityE,4911914714517444
2844,CityC,6054564875685800
2845,CityE,7371786435364176
2846,CityA,1807916676233681
2847,CityB,8286955136869232
2848,CityE,7205884204803534
2849,CityA,6269650659838182
2850,CityD,3381619063093609
2851,CityC,1865242802909354
2852,CityB,1138676974381901
2853,CityE,8789453993030664
2854,CityA,5498781798139897
2855,CityE,9616118069482049
2856,CityC,7674805249051742
2857,CityB,3684459334543942
2858,CityE,9545079899864148
2859,CityC,5388885804035928
2860,CityB,3942730799063403
2861,CityE,7103815864406710
2862,CityA,8126563620673438
2863,CityC,1195193207551713
2864,CityA,2992688366317375
2865,CityC,7626704693689308
2866,CityA,2293957428632340
2867,CityA,8374000453981442
2868,CityE,8623986876436054
2869,CityE,5896408526875379
2870,CityA,8115233267921143
2871,CityC,3031311538485562
2872,CityE,8682823968369837
2873,CityE,9938155870833079
2874,CityA,4511310859800149
2875,CityC,5831781890418406
2876,CityA,7444428612231601
2877,CityD,3677523458522807
2878,CityA,2767804525918335
2879,CityC,1373321050941596
2880,CityE,5572062846825121
2881,CityE,3760273953076260
2882,CityB,7032411984313410
2883,CityA,5102204362585820
2884,CityE,8877113143325231
2885,CityD,9555023786169152
2886,CityE,4353090064604019
2887,CityD,5283169208457489
2888,CityE,6027609210348640
2889,CityE,6595300463094339
2890,CityC,2226165680722555
2891,CityE,3840889908901401
2892,CityD,3162940668470395
2893,CityC,8920833487156782
2894,CityE,6167176736433764
2895,CityC,5947972521858293
2896,CityE,6877167149640733
2897,CityB,3995312637192401
2898,CityC,4947015144796031
2899,CityD,7301841819970705
2900,CityB,7041278370059290
2901,CityE,9665472696676780
2902,CityE,6927918784232644
2903,CityB,2303300364107469
2904,CityA,7163221605787395
2905,CityB,1231870022424196
2906,CityD,1639564413099723
2907,CityE,2346052928152278
2908,CityC,9262314887339478
2909,CityA,8548760979105516
2910,CityC,6678484943912585
2911,CityB,6703516677336370
2912,CityE,4166632022260336
2913,CityD,3247785882005833
2914,CityB,8861433370892704
2915,CityB,8028772487671643
2916,CityC,8689594385666855
2917,CityC,6808251270273924
2918,CityE,1016174008422022
2919,CityC,9448714863539120
2920,CityA,7162257286819444
2921,CityE,1343299178019972
2922,CityD,4789224849924147
2923,CityA,9634333233757593
2924,CityB,4807325132072615
2925,CityC,6767136744678518
2926,CityD,1690452658622597
2927,CityE,1219793650898504
2928,CityC,4604837235216451
2929,CityA,2495836846214241
2930,CityB,6435645851697561
2931,CityB,2597982783166862
2932,CityC,6045224008536676
2933,CityE,6291932909622072
2934,CityE,2700292542975107
2935,CityC,6220405324508975
2936,CityC,6912252491849380
2937,CityC,5725768155020552
2938,CityD,8061472116443306
2939,CityC,8451073800306715
2940,CityD,8665592637248047
2941,CityA,5605510016051707
2942,CityC,4016306635810714
2943,CityC,5921770430260694
2944,CityE,3093473023917497
2945,CityC,2174133454813636
2946,CityD,6823376539118559
2947,CityD,1063957079273020
2948,CityC,6694559099289802
2949,CityD,3664259338130606
2950,CityC,6493792361271980
2951,CityA,5193545790565899
2952,CityD,7484048949723473
2953,CityD,3884052594568313
2954,CityD,2046134213713925
2955,CityD,7445759341726861
2956,CityC,8424406624257752
2957,CityC,1044778029196640
2958,CityA,3986816348445833
2959,CityC,9845348571237556
2960,CityD,4697981288713341
2961,CityA,2979163776801528
2962,CityB,9566947448429398
2963,CityE,5482788802113410
2964,CityA,7333758845467377
2965,CityE,8846737310575889
2966,CityD,6523463785218194
2967,CityB,9633586894865767
2968,CityE,9045583932767314
2969,CityA,9550312504114442
2970,CityC,9466705374519133
2971,CityE,4688204577506139
2972,CityC,4681796450783953
2973,CityE,3795546684409135
2974,CityD,9311766205182041
2975,CityC,8272313232846874
2976,CityB,2294422408677117
2977,CityA,7538833505267351
2978,CityB,3202775897951319
2979,CityE,1530477397596645
2980,CityE,3508058538457687
2981,CityB,6942595783416515
2982,CityE,8628960885685343
2983,CityD,9928079193563817
2984,CityA,8585801902167157
2985,CityD,6175497432675426
2986,CityC,4689099621349887
2987,CityA,9248833908610610
2988,CityA,7949351394427090
2989,CityE,1700888716211794
2990,CityC,9787393411807552
2991,CityB,1227409491842775
2992,CityC,9367637403168666
2993,CityB,4224929019827064
2994,CityC,9648796856134754
2995,CityC,1056818853626785
2996,CityB,8042560653994064
2997,CityD,3972777179650057
2998,CityE,1229802888375919
2999,CityE,5987799521144108
3000,CityE,1733275387671509
3001,CityB,2573164936730614
3002,CityE,7146547724227265
3003,CityA,9713080978612496
3004,CityC,3221196760386933
3005,CityB,2302775722677086
3006,CityB,9990913567493422
3007,CityA,9822379682628668
3008,CityC,9791361135346824
3009,CityE,6869917300545990
3010,CityB,9982165823395029
3011,CityB,2346947300309303
3012,CityB,7809845704559507
3013,CityB,9545980305891441
3014,CityB,7825132627737925
3015,CityB,9854786607017706
3016,CityA,9607174444746756
3017,CityB,2780013653853699
3018,CityD,9299428211719042
3019,CityC,8337495988638347
3020,CityC,5890404923907526
3021,CityE,2612927156246642
3022,CityB,9777970182925608
3023,CityB,7093550658714425
3024,CityA,3212537544528330
3025,CityD,3530846058526220
3026,CityC,4211970683759056
3027,CityC,7977689210750547
3028,CityE,1508055237512518
3029,CityB,2712471992797274
3030,CityA,1422137884673542
3031,CityE,3023113471623709
3032,CityE,7858489983005877
3033,CityE,6398064865934610
3034,CityA,5828605238613255
3035,CityA,8242018409069925
3036,CityB,4100471409013745
3037,CityA,6201538915109108
3038,CityE,2304550950267077
3039,CityB,8195419665401145
3040,CityE,6468848773684588
3041,CityE,3411366276373123
3042,CityC,1953353197698734
3043,CityA,5405507600991113
3044,CityC,1812836205092002
3045,CityC,4443659985052263
3046,CityE,7253062550265695
3047,CityA,4539781751894752
3048,CityE,8143088037174739
3049,CityD,1330537902507699
3050,CityE,7401938264833332
3051,CityE,3436341595477647
3052,CityA,4637952779246512
3053,CityE,8848469576129370
3054,CityE,6542804418696422
3055,CityC,9535382832551064
3056,CityE,3210472815938142
3057,CityA,4086336466820137
3058,CityC,2775675700975096
3059,CityB,1295598837896539
3060,CityB,1642849624030864
3061,CityE,5419817287730249
3062,CityC,8389548559483723
3063,CityD,6847951203238010
3064,CityB,7706505545572882
3065,CityC,4605368743460392
3066,CityB,2428721420701938
3067,CityC,4249441755704456
3068,CityE,9345767200647926
3069,CityC,9713468601079682
3070,CityC,5324483706667326
3071,CityA,4133933720990952
3072,CityE,4758981679631677
3073,CityD,8079674878071298
3074,CityB,1027287871369728
3075,CityC,3272233257105824
3076,CityC,7847461828041964
3077,CityE,3021026165018956
3078,CityA,4365312104284797
3079,CityB,6766513157989605
3080,CityD,1347976054769150
3081,CityC,7561713510030130
3082,CityA,2491323106557366
3083,CityB,3923514673886863
3084,CityB,9431934211141485
3085,CityD,1433655222566607
3086,CityE,4103210638137767
3087,CityB,9532777417424050
3088,CityB,4377157430537711
3089,CityD,3022688704281085
3090,CityC,4193464071316209
3091,CityE,2299320869902975
3092,CityD,7394227257163374
3093,CityC,6335749080709197
3094,CityD,1534479801304388
3095,CityD,8548441622376364
3096,CityD,4488188551604998
3097,CityA,2118889006482042
3098,CityD,9955500371819000
3099,CityC,2492058382257711
3100,CityC,7462691031948832
3101,CityB,6349026563926765
3102,CityA,6974784304636788
3103,CityC,7876461603266494
3104,CityA,2822494675176908
3105,CityB,5501088712705829
3106,CityA,7618831246702855
3107,CityC,1307120321120279
3108,CityE,9467339372967916
3109,CityA,4194017603318226
3110,CityA,7674465982725986
3111,CityE,3108819903095169
3112,CityD,3706444624256216
3113,CityE,2477693676018344
3114,CityD,7722879110453095
3115,CityE,2646620328583587
3116,CityA,9500463742044862
3117,CityD,6909687017813032
3118,CityD,6259367412869464
3119,CityE,6693467054121157
3120,CityA,5777478976289616
3121,CityA,3508445316596675
3122,CityA,5142928684831478
3123,CityD,9570201463504640
3124,CityD,1914721193624353
3125,CityD,3118466104042802
3126,CityA,4949502697981640
3127,CityB,7984725158376877
3128,CityB,7345026808034290
3129,CityD,1902837591505528
3130,CityD,5665080835539917
3131,CityA,5942546151405261
3132,CityA,7179222253427077
3133,CityB,2905193518956376
3134,CityB,2886459846256222
3135,CityE,6534691566419919
3136,CityA,7975942630611448
3137,CityC,9732439595308749
3138,CityE,8934193334883181
3139,CityA,7340297984834140
3140,CityC,8194433892964399
3141,CityC,5198644674421508
3142,CityD,1858459979672555
3143,CityD,2186761172160911
3144,CityC,7636235187260341
3145,CityC,9127786718655543
3146,CityE,6034123791763694
3147,CityC,6709175457630872
3148,CityD,7358831660675224
3149,CityD,1995695367905498
3150,CityD,9618933806089291
3151,CityB,8312756333031302
3152,CityE,6941709735120074
3153,CityE,4228408519359356
3154,CityE,3676968461250607
3155,CityB,6682579317276085
3156,CityE,6625822048685662
3157,CityB,4335810692937300
3158,CityB,7735814812237445
3159,CityC,3726934021951258
3160,CityB,2665606688137907
3161,CityA,8844437971508430
3162,CityA,5363383225832336
3163,CityE,8615689151392979
3164,CityA,1326881257130509
3165,CityC,5275147693198773
3166,CityA,9540066601652509
3167,CityB,5704720690130088
3168,CityA,9966101550174683
3169,CityD,1388522508726018
3170,CityC,9612290555641598
3171,CityE,5153676124495830
3172,CityD,6315034023412445
3173,CityC,2989480812494886
3174,CityC,5514244306591640
3175,CityC,7880269421625804
3176,CityA,2500577033123593
3177,CityA,2503662612666150
3178,CityD,4922893619217999
3179,CityD,2810176060062711
3180,CityB,4547933105270423
3181,CityB,9777855029578556
3182,CityB,2649492764967186
3183,CityC,5586364436024648
3184,CityE,1279870290136856
3185,CityB,5036226568369836
3186,CityD,4199488816891649
3187,CityE,6315948396748914
3188,CityB,4532397805443366
3189,CityA,8552112379293331
3190,CityB,6296636131155322
3191,CityB,4197691179192918
3192,CityC,6027770192036414
3193,CityC,5884084986815168
3194,CityB,9504793203490584
3195,CityC,3741574568717663
3196,CityA,7273678301557859
3197,CityE,7181754495615861
3198,CityE,5499433980714106
3199,CityC,6362068895826237
3200,CityB,3122612660492824
3201,CityA,5106728460318641
3202,CityA,7842989928801974
3203,CityD,6397862521971894
3204,CityC,6521331420389866
3205,CityD,2165239631616788
3206,CityC,2392097133683229
3207,CityD,4730866050051533
3208,CityB,3032256115066834
3209,CityC,7746880749798377
3210,CityE,2533137494113188
3211,CityC,6656825347908861
3212,CityE,2018260123646206
3213,CityD,3293465690473611
3214,CityD,3014833740307592
3215,CityB,6942285020426842
3216,CityE,2007279405941997
3217,CityB,6700689151379132
3218,CityA,3079276032098258
3219,CityE,3919688597250198
3220,CityC,8779470741464167
3221,CityE,6414729971426705
3222,CityD,7716086052476248
3223,CityB,1262321330941846
3224,CityA,3707312308276010
3225,CityB,1465462199352445
3226,CityA,4173456383722573
3227,CityD,9804543480821741
3228,CityB,8268261003479166
3229,CityC,2499208546143901
3230,CityC,8127772283369537
3231,CityB,5131807892028739
3232,CityB,7345389502414992
3233,CityA,9948169571100908
3234,CityB,5387804502768062
3235,CityA,3462957190392392
3236,CityB,7342112963265007
3237,CityB,8481826042358548
3238,CityE,5660055830380316
3239,CityA,1524545695849156
3240,CityD,3348857746756885
3241,CityC,1670065196285816
3242,CityA,5622919283978241
3243,CityB,1755769918844747
3244,CityC,5930611791435627
3245,CityB,6617406520616684
3246,CityD,2325541072886209
3247,CityA,3833254500541625
3248,CityA,6684420075161695
3249,CityB,5389745329713702
3250,CityB,9035625695406317
3251,CityA,4985792377517981
3252,CityB,6608044365255390
3253,CityA,3006614216071739
3254,CityE,5328254910441805
3255,CityD,8885858952267298
3256,CityA,8493285191874740
3257,CityD,8886809804218785
3258,CityD,2647986838957800
3259,CityE,4553339613828982
3260,CityA,8483931437972520
3261,CityB,1659149926893127
3262,CityB,4668688065878633
3263,CityA,8090723953156162
3264,CityA,8250910662501127
3265,CityD,3229674148692159
3266,CityD,9382442045271451
3267,CityC,3730691261233149
3268,CityD,4249613099511953
3269,CityA,4939126544537298
3270,CityC,9605332363970362
3271,CityD,6994966972240967
3272,CityB,9355145957671359
3273,CityD,9908065096575863
3274,CityD,1267986812738558
3275,CityD,6243481278110229
3276,CityD,5502691744262739
3277,CityE,9844353302079780
3278,CityA,8851297469043870
3279,CityC,5970216897635199
3280,CityA,7315530822815292
3281,CityD,5570099577967658
3282,CityB,1596339973418034
3283,CityC,2482955478384968
3284,CityA,4868474466701035
3285,CityB,5881577610232999
3286,CityD,2318534114106666
3287,CityB,4068129159081805
3288,CityA,6990296589588970
3289,CityC,5047495662858987
3290,CityA,2041000425797387
3291,CityB,6703241966680015
3292,CityB,1084740789343680
3293,CityA,9936794643112118
3294,CityA,9889228151646417
3295,CityA,3269844612254634
3296,CityB,2072398581091230
3297,CityE,2911062682697533
3298,CityA,8342562203535759
3299,CityD,2956484494570901
3300,CityB,7759317562766098
3301,CityE,8071000015083043
3302,CityC,3590626726053714
3303,CityE,8637498298206786
3304,CityC,3947308422487696
3305,CityE,3397531558684649
3306,CityB,3453166151780464
3307,CityD,7699062397151955
3308,CityB,4175275667019545
3309,CityE,5061805555472026
3310,CityE,9918728387904982
3311,CityC,8625228398422137
3312,CityA,1787253808796609
3313,CityB,1472588391262580
3314,CityC,4127359749575791
3315,CityE,7458459239148470
3316,CityE,9059904840425919
3317,CityA,2303738701371446
3318,CityB,7139704839447707
3319,CityE,6863672384592360
3320,CityD,1546588836497507
3321,CityA,6640091223518766
3322,CityA,7635704934570065
3323,CityC,3632058759140334
3324,CityC,4275670714566878
3325,CityC,4372288886624254
3326,CityE,6541892577756100
3327,CityA,9380976338571556
3328,CityB,3576730801867332
3329,CityD,6973921719932785
3330,CityE,8231744466268959
3331,CityE,4232805504179795
3332,CityB,9505066944875112
3333,CityE,6087511954505613
3334,CityB,7515327517758836
3335,CityB,9516744446891259
3336,CityA,1957688337500644
3337,CityE,6128231527032022
3338,CityE,5682945725803459
3339,CityD,3438447845849886
3340,CityB,1050950644661282
3341,CityD,8523857746621291
3342,CityD,1091895840378349
3343,CityD,3743335898447448
3344,CityC,7078112428047019
3345,CityA,1226340419359260
3346,CityB,3325183922230191
3347,CityE,7268198561430956
3348,CityC,4818100068400835
3349,CityC,7747271281474766
3350,CityC,4962979045493539
3351,CityE,3607628330751147
3352,CityC,8767087827905621
3353,CityC,6585140271392020
3354,CityE,6991108029608687
3355,CityA,2603192894731045
3356,CityC,9808215335069733
3357,CityB,9378499381063742
3358,CityA,7508234647961500
3359,CityE,1301448535529445
3360,CityA,8080185255744705
3361,CityA,1448231679025820
3362,CityD,7958505970102700
3363,CityE,8974799855361110
3364,CityA,6385824963426568
3365,CityE,9902536663502753
3366,CityC,4346332426390649
3367,CityE,4430588285743601
3368,CityA,8578367286336168
3369,CityE,5196279788494107
3370,CityD,1668867630685668
3371,CityD,4420958150974287
3372,CityD,4121322694632323
3373,CityE,5381016512615477
3374,CityA,2530420567660818
3375,CityC,9775930037485236
3376,CityB,3189436206345722
3377,CityC,3674714170126970
3378,CityD,2656749172791898
3379,CityA,4582392244475215
3380,CityE,5093837459700957
3381,CityE,7386434205571906
3382,CityA,7031248515276671
3383,CityA,7152992401376142
3384,CityD,3709408177514470
3385,CityD,4195885830201387
3386,CityA,1472025088822796
3387,CityD,2030373616366896
3388,CityB,4540282799103186
3389,CityE,3622181820883340
3390,CityD,4704788109337548
3391,CityD,7987038201457413
3392,CityD,1637687764039499
3393,CityA,5507421759537288
3394,CityB,1746773710586024
3395,CityD,2643544844879215
3396,CityB,6789711141662545
3397,CityB,8813246113626501
3398,CityA,7630845832718226
3399,CityD,7035473264021068
3400,CityB,5383748683931568
3401,CityD,9293276263983282
3402,CityD,3280042515219138
3403,CityC,9188128699519432
3404,CityE,3487411870498020
3405,CityD,6406200030350575
3406,CityA,5398304280801535
3407,CityE,1149592580850220
3408,CityA,8011245374397534
3409,CityA,3473969967323544
3410,CityA,6076583815768346
3411,CityC,8307374323262325
3412,CityE,2734959035225032
3413,CityA,4314807505462518
3414,CityC,6756684972630284
3415,CityE,6217153079155228
3416,CityA,7860974666687867
3417,CityA,7884097942291025
3418,CityD,3871549491720689
3419,CityE,3371909519900640
3420,CityB,7728195482721168
3421,CityA,2150731073761112
3422,CityA,8488692338136576
3423,CityA,5717240297349691
3424,CityD,5527518180003428
3425,CityD,8734970156906101
3426,CityD,3100922313574006
3427,CityE,4344283579530161
3428,CityC,2216619752833646
3429,CityE,7558261802221351
3430,CityC,8956070237397729
3431,CityB,3131593125557425
3432,CityE,8554274658749979
3433,CityA,3045800220935682
3434,CityB,3071798271136194
3435,CityA,6176024089202789
3436,CityC,6570827078386956
3437,CityD,7177004566700127
3438,CityC,7911113617686068
3439,CityE,8844800629410125
3440,CityB,6003218296996119
3441,CityB,3112508295947229
3442,CityB,8458022668443350
3443,CityC,2290091867766537
3444,CityE,9228513087096579
3445,CityD,8069203315261471
3446,CityB,9373170253968288
3447,CityD,6671862063486761
3448,CityB,9530578437509997
3449,CityB,8987343533286798
3450,CityC,3444280011092970
3451,CityA,3734270603109439
3452,CityB,5148141296790168
3453,CityA,7758223021087084
3454,CityC,7876918358662900
3455,CityB,8239106876136381
3456,CityE,3074200831811709
3457,CityB,5913882835315493
3458,CityB,5922869928902060
3459,CityE,6908621119814974
3460,CityE,4075820592364483
3461,CityB,7927937343484838
3462,CityD,9967497094464811
3463,CityC,1876327057907206
3464,CityD,6533221604443825
3465,CityB,1325507320893461
3466,CityA,8627931227519340
3467,CityE,4086028335456114
3468,CityE,5334313696621221
3469,CityA,3231482838384713
3470,CityC,6620683031295221
3471,CityC,2982726441634161
3472,CityB,1503475340402242
3473,CityB,2483115080370854
3474,CityE,3021441720860347
3475,CityA,6338648616324372
3476,CityA,1396017988331279
3477,CityD,8739539085299498
3478,CityC,2012599444975296
3479,CityC,8396297449109509
3480,CityB,7042753523341450
3481,CityB,5394046594799246
3482,CityC,4507619225395059
3483,CityD,6258891821625162
3484,CityB,9523497688954654
3485,CityB,3667292995531648
3486,CityD,4872381543982776
3487,CityE,8803887207107781
3488,CityC,5713128943149372
3489,CityA,6743274288283892
3490,CityA,9330809238146540
3491,CityA,4501312470388386
3492,CityA,9758922528808643
3493,CityA,2672561064707118
3494,CityE,5824557626019771
3495,CityC,7431793279566810
3496,CityB,7306534540158226
3497,CityA,1422296255217893
3498,CityD,5201129871226809
3499,CityA,3032759340036536
3500,CityE,7907591326588760
3501,CityC,2662719414312808
3502,CityD,4000491889968515
3503,CityA,1334096400342673
3504,CityE,6284912618928015
3505,CityA,2006104165087460
3506,CityA,9030803247808715
3507,CityD,8455570520237884
3508,CityE,1705705341837735
3509,CityC,6572641849340132
3510,CityE,8339710780007538
3511,CityC,3140935489432625
3512,CityC,2117823388035712
3513,CityC,6353657975788311
3514,CityC,7868018775033837
3515,CityE,2688346195653279
3516,CityD,5962440677690495
3517,CityC,6521115928033138
3518,CityB,8715606758267770
3519,CityC,2236793186847142
3520,CityB,8829770382488971
3521,CityA,1212502260842534
3522,CityC,6696537291536837
3523,CityB,9175352321024504
3524,CityC,9913284283559457
3525,CityE,7652825904863520
3526,CityD,2705005550432938
3527,CityA,5910665649061729
3528,CityD,2843394451537917
3529,CityD,2708816445528954
3530,CityE,9458099632711182
3531,CityB,7148528832434292
3532,CityA,1056977276726353
3533,CityD,4126345763633864
3534,CityC,9607092572244050
3535,CityB,1560737123299445
3536,CityA,4172202830455463
3537,CityD,5740812041550112
3538,CityD,5539219434724053
3539,CityB,7274944574619367
3540,CityC,5553516913398033
3541,CityD,1565526666680373
3542,CityE,9979693039377299
3543,CityE,5251419077105096
3544,CityB,3588567175766577
3545,CityA,7512947487460257
3546,CityB,6058489515039365
3547,CityB,7825842268462267
3548,CityA,9703684748705359
3549,CityA,6673345659647543
3550,CityA,4295281194108362
3551,CityC,9927686278372341
3552,CityD,4101334443459174
3553,CityB,8450086794350596
3554,CityE,2505940294097577
3555,CityA,4027189888770217
3556,CityA,8120775828849817
3557,CityA,7549951688640178
3558,CityD,4468361225288572
3559,CityE,4170332985428016
3560,CityB,8669211335598937
3561,CityD,9253985755286083
3562,CityC,1248694012631219
3563,CityE,1304120813010192
3564,CityE,9769815286936684
3565,CityC,4525454385091764
3566,CityB,8912789115300627
3567,CityE,3753156161831554
3568,CityA,7705342755977932
3569,CityB,3567850234949566
3570,CityD,5743985439574968
3571,CityC,4124864706841416
3572,CityA,8859564916569814
3573,CityA,4015125239407983
3574,CityA,3657452594112457
3575,CityD,5308612012022556
3576,CityA,7105017102276441
3577,CityE,4555400223290872
3578,CityA,1438870667113343
3579,CityB,1371594954739267
3580,CityE,4113036250389769
3581,CityA,5714978570627197
3582,CityD,4540374797886200
3583,CityA,6339356335493743
3584,CityD,4546494477471906
3585,CityE,7893651822098542
3586,CityE,9554644448815399
3587,CityE,1150783279127536
3588,CityE,1426645798039127
3589,CityD,2234387210244698
3590,CityB,2757214042544315
3591,CityD,4578372414742823
3592,CityD,6288234017955905
3593,CityA,9442141049833546
3594,CityA,8516997417459207
3595,CityD,1637891810903777
3596,CityC,3016786386906217
3597,CityB,3563831608760447
3598,CityE,2151888184289306
3599,CityE,1221320471834009
3600,CityE,2400331500527190
3601,CityA,9230595534422526
3602,CityA,4733442082027161
3603,CityB,4884697932548065
3604,CityB,2812873588879933
3605,CityD,3833049906523189
3606,CityA,8172325912112559
3607,CityE,6776826054342966
3608,CityD,7488186765980897
3609,CityC,9591395775349655
3610,CityC,4310228610650822
3611,CityB,8229542989977501
3612,CityA,8094765653769881
3613,CityA,7345896097324234
3614,CityC,8197985253303796
3615,CityB,1440645206769130
3616,CityB,7168555709319991
3617,CityA,2516366734400477
3618,CityA,8172545969050870
3619,CityC,1721495319654650
3620,CityE,3670734552825513
3621,CityB,5692070301403915
3622,CityA,1604783668018438
3623,CityB,3237617657677007
3624,CityE,4755245032623150
3625,CityC,6252739361932727
3626,CityE,6649019332836725
3627,CityC,2821528995361417
3628,CityB,6473722717925733
3629,CityD,3613460693760899
3630,CityB,5221688550733348
3631,CityD,6713099422891090
3632,CityB,1146090027872080
3633,CityE,7556304712197544
3634,CityC,8310271720416493
3635,CityB,8474154258893237
3636,CityA,5400375973697703
3637,CityC,2627597993584363
3638,CityE,8641546011130004
3639,CityB,4045795563287401
3640,CityC,6997023440445023
3641,CityA,2990145262929340
3642,CityC,2144900206076768
3643,CityB,5603269031781477
3644,CityA,5410331142959812
3645,CityB,1648668414723516
3646,CityD,9854306630787095
3647,CityC,8665439791873189
3648,CityA,1847279060966586
3649,CityB,5923467250442292
3650,CityD,4105458751983938
3651,CityB,9914832204710236
3652,CityB,6673199565812938
3653,CityC,2059685841934086
3654,CityC,7359404729577924
3655,CityD,7190827987772298
3656,CityC,3625368653521369
3657,CityA,7481561222674012
3658,CityD,8072749275693647
3659,CityC,6008541371915214
3660,CityE,7041823740239628
3661,CityA,8640865674037273
3662,CityB,2154819244164163
3663,CityA,5547492976956238
3664,CityA,4438270851567850
3665,CityA,3857851095257887
3666,CityE,4044625826647088
3667,CityA,8342012874143371
3668,CityE,2669561299535555
3669,CityE,2291354603584819
3670,CityC,4370172691924940
3671,CityE,9390953790145400
3672,CityE,9459379877869673
3673,CityD,7503308493689531
3674,CityE,7589018144125097
3675,CityA,5629283381575449
3676,CityB,8861201747146744
3677,CityE,9954540428532376
3678,CityE,5755378172025414
3679,CityC,3896291702978350
3680,CityC,6226981185846083
3681,CityA,7104783810054709
3682,CityD,4359077213686868
3683,CityE,4715983990404334
3684,CityB,3223669507576032
3685,CityE,7274930928851457
3686,CityD,1078424917560154
3687,CityD,6728531214777229
3688,CityB,9694287026492440
3689,CityA,9643179535800145
3690,CityE,8903773214676231
3691,CityE,9372478482916748
3692,CityC,1408626998931400
3693,CityA,8293139593296078
3694,CityB,8104462528862385
3695,CityE,9371430236111098
3696,CityD,8166645912196055
3697,CityA,4899727948452685
3698,CityD,7794521187261671
3699,CityD,1446885688313547
3700,CityE,1468226958074612
3701,CityB,9352222567965377
3702,CityB,7137498176039619
3703,CityB,9491513257828880
3704,CityE,9729499112175738
3705,CityC,1791511486766164
3706,CityB,3209657111140972
3707,CityD,5108742188939776
3708,CityD,3046118361385261
3709,CityC,4659241676869008
3710,CityA,7737439702317314
3711,CityE,5972064292290004
3712,CityE,9734679302840492
3713,CityD,6788540559563050
3714,CityB,4954400097717094
3715,CityB,9940071903252538
3716,CityC,4169354369676686
3717,CityA,9691540872340172
3718,CityB,3920143353237664
3719,CityB,4948826512297947
