person_id,city,credit_card,transactions
13449,CityE,4601083390264266,3
13450,CityC,3754158878015827,2
13451,CityA,7587965255266627,4
13452,CityA,5092689653448708,2
13453,CityA,5242444130766690,1
13454,CityA,4641237289379335,14
13455,CityC,7131718033796650,3
13456,CityD,4990719636507794,3
13457,CityE,6480744089650350,4
13458,CityD,8278843200702149,15
13459,CityA,4256720693707519,10
13460,CityE,3594615804196285,16
13461,CityA,9420183184959264,14
13462,CityB,9385290494564996,12
13463,CityA,3086781941555911,13
13464,CityB,3565753343187106,11
13465,CityD,7209040182771321,5
13466,CityC,2770457879600918,9
13467,CityE,7812076299591873,19
13468,CityA,2015609345590480,19
13469,CityB,9315016823134701,6
13470,CityC,5135006527355084,3
13471,CityC,6703616866827052,12
13472,CityB,3164863528912081,4
13473,CityC,5008172772223561,19
13474,CityB,3293624808444549,12
13475,CityE,5861736021143965,12
13476,CityD,9663026619458930,10
13477,CityE,6628550746154838,14
13478,CityD,7181260473488319,15
13479,CityB,3676372397925685,15
13480,CityD,9991872688462385,2
13481,CityC,6438005569609043,18
13482,CityC,8668834011219872,8
13483,CityA,9196502937528526,13
13484,CityB,1656886677517357,1
13485,CityE,5219067952609314,9
13486,CityB,6310946642521971,7
13487,CityA,6732876331818901,3
13488,CityD,8784099598626838,10
13489,CityE,4241201522771391,18
13490,CityE,3513863126923500,11
13491,CityC,6816135152720460,18
13492,CityA,2396886781101504,2
13493,CityE,4450682623307560,10
13494,CityD,6789048086684130,16
13495,CityD,4293476038955222,12
13496,CityE,4758480055627246,12
13497,CityB,7986989875804648,2
13498,CityC,1318631876993417,19
13499,CityE,5075325411321742,18
13500,CityA,2175504720605104,4
13501,CityD,5686791824238777,13
13502,CityA,4890744408894119,19
13503,CityD,1381122713123364,4
13504,CityB,1550925915821825,8
13505,CityC,8677880839378015,14
13506,CityE,1596490023471224,13
13507,CityE,1649670161562968,1
13508,CityC,8021113354963208,10
13509,CityE,5250428454303683,17
13510,CityD,1147853436391959,16
13511,CityE,9785298030605688,15
13512,CityB,3256501975287591,5
13513,CityA,9868560035069056,11
13514,CityD,2981988111966488,5
13515,CityE,7452833671312833,9
13516,CityB,1687273932510014,17
13517,CityE,6320387031158116,17
13518,CityD,5344208789615484,17
13519,CityC,8057316330575681,13
13520,CityD,5711633005768704,6
13521,CityA,2419626246037012,10
13522,CityC,2622095542384838,2
13523,CityB,3310535975466090,16
13524,CityB,6340358890286359,14
13525,CityA,7753182291776815,5
13526,CityA,8604066763059869,4
13527,CityE,6828828646455460,18
13528,CityA,4761501532993773,2
13529,CityC,3102760949205323,5
13530,CityA,6873158682104155,4
13531,CityD,6048609396351397,3
13532,CityC,5679411353537301,1
13533,CityD,6141598743957741,10
13534,CityC,8653470378295237,9
13535,CityA,5782102546726120,11
13536,CityE,6697582613070988,19
13537,CityC,3020083159257511,1
13538,CityA,7251542574925040,15
13539,CityB,4315329394306118,18
13540,CityB,5418341203545018,8
13541,CityB,5292290039665299,7
13542,CityC,8270080505093646,1
13543,CityA,4419413410625983,14
13544,CityE,4966672532442836,4
13545,CityB,8387952264583592,17
13546,CityB,1478021634404104,11
13547,CityA,1126042972110420,17
13548,CityE,4906225485732055,1
13549,CityE,9210312531367394,6
13550,CityC,4294168766408037,4
13551,CityC,5369690740830310,18
13552,CityA,7595981469951656,15
13553,CityC,2333320455219722,5
13554,CityB,2695158371026919,15
13555,CityE,9508381428820900,10
13556,CityE,5088476904386239,1
13557,CityA,3437071617554370,5
13558,CityA,5029858724657728,5
13559,CityC,6351751700809846,9
13560,CityA,4180203646736962,10
13561,CityA,8159702969029151,15
13562,CityB,5807334392384085,18
13563,CityC,1802213552091078,6
13564,CityD,8970526128222783,4
13565,CityB,1237998483950886,3
13566,CityD,5931226099649370,11
13567,CityC,3543544145615617,7
13568,CityC,9092482021970404,17
13569,CityE,6549601295339038,19
13570,CityE,3829461998424494,8
13571,CityA,9729999612800553,14
13572,CityD,6451274904819013,18
13573,CityA,5116866682129422,5
13574,CityC,6985718707748517,7
13575,CityC,8584932481236158,16
13576,CityA,3826672682616282,7
13577,CityD,3205992692544629,17
13578,CityC,5267961259344732,16
13579,CityE,9837284977459253,13
13580,CityE,8603130137779018,19
13581,CityE,8116775520122254,6
13582,CityB,1085908444013309,3
13583,CityE,3046461939967019,5
13584,CityA,4229230512605727,11
13585,CityC,2822705585365801,7
13586,CityC,5022437196475485,18
13587,CityA,2012872996375311,12
13588,CityB,7452297524956013,7
13589,CityC,1882136146406741,19
13590,CityC,5966609367721785,2
13591,CityC,1687008634222781,9
13592,CityC,6582166467332046,3
13593,CityB,6096363493717352,19
13594,CityA,5442109716107527,18
13595,CityB,2140060263528360,17
13596,CityA,9475504166647202,1
13597,CityA,6082424423097536,11
13598,CityB,9109152928577294,10
13599,CityA,7650730715935497,12
13600,CityD,3491217306916042,18
13601,CityA,5224322980156468,13
13602,CityA,9875647941970984,18
13603,CityC,2794893421809242,6
13604,CityC,9255061310660989,3
13605,CityD,5329109803958696,14
13606,CityB,3456198377752890,12
13607,CityB,7094109525025401,13
13608,CityD,5267369588502873,11
13609,CityA,1635044979604982,7
13610,CityA,4127158503042662,18
13611,CityD,6345191536892698,10
13612,CityA,9173854257740882,4
13613,CityA,9482386774022730,13
13614,CityE,9454989304340500,11
13615,CityA,4459532790291900,4
13616,CityB,5675171190792101,11
13617,CityD,8130192142239673,11
13618,CityC,4156845153499495,16
13619,CityE,1457544455647507,2
13620,CityE,9685023992554311,6
13621,CityD,6487055812849926,5
13622,CityB,9395325827870148,2
13623,CityD,7342700940522965,3
13624,CityB,7623256800048176,2
13625,CityB,4411168969172748,10
13626,CityA,7651140888124207,9
13627,CityC,4271036765865820,7
13628,CityB,7173929189132504,8
13629,CityA,5473018098205591,7
13630,CityE,5721022215216945,6
13631,CityD,1411532003697154,12
13632,CityC,5193463588132682,17
13633,CityB,3338386681447157,16
13634,CityC,8811549958283057,2
13635,CityA,5314991420236039,6
13636,CityE,2103228131445810,9
13637,CityE,2494700181390757,19
13638,CityD,8370491423364597,7
13639,CityC,8102905800372910,10
13640,CityE,2087477074897263,8
13641,CityB,8529307100048469,16
13642,CityD,5351507528575265,1
13643,CityC,3190026383643218,12
13644,CityA,3862873721209346,7
13645,CityC,6005815772733256,7
13646,CityE,4839929963776828,17
13647,CityA,1097965783756090,10
13648,CityA,3075749224971639,14
13649,CityD,9017546350934366,13
13650,CityC,9734871393813861,17
13651,CityE,8900170274847245,15
13652,CityB,8979273243988198,2
13653,CityB,3936450152411996,11
13654,CityC,5307234930891102,7
13655,CityD,8108052367973322,11
13656,CityB,9883118552140064,9
13657,CityE,8722271495958108,11
13658,CityD,5934825214433386,15
13659,CityD,9365171279433867,6
13660,CityE,5530671152110795,6
13661,CityD,8378000118891239,6
13662,CityC,4601478905798088,14
13663,CityB,1598300481020986,6
13664,CityB,1150484308387014,3
13665,CityD,6472985910968966,3
13666,CityD,3359471574635932,2
13667,CityE,2564000676159146,13
13668,CityD,1290056823387602,15
13669,CityC,5815268139852543,7
13670,CityD,4035928481325932,18
13671,CityA,2936355072822212,6
13672,CityA,7931568565485444,3
13673,CityD,4858261982377631,2
13674,CityE,8023216272868076,17
13675,CityA,7205765296662382,1
13676,CityC,6275517094131442,12
13677,CityB,6383843647286072,11
13678,CityD,4931145947674823,2
13679,CityA,6333504673062315,2
13680,CityB,2318885801677906,19
13681,CityC,2990222469910400,10
13682,CityE,6999496767651027,8
13683,CityB,6029987085163733,5
13684,CityD,2094384453980222,19
13685,CityB,4001154843593961,3
13686,CityD,7207641526166072,13
13687,CityE,6113404478713216,5
13688,CityA,4201923766914308,8
13689,CityE,6772442340713749,4
13690,CityD,9951394503450592,2
13691,CityB,2088956188727978,10
13692,CityC,5848688388329122,19
13693,CityA,9705305036315669,16
13694,CityA,2003907233109026,1
13695,CityB,7615230086081781,16
13696,CityC,3327909489400329,17
13697,CityA,3316095519406377,8
13698,CityC,4223164404426570,3
13699,CityB,5414513271073691,6
13700,CityD,6617225761379804,7
13701,CityD,4379264868786417,10
13702,CityE,2095387019092668,4
13703,CityD,5620529744861898,4
13704,CityA,5392744852559806,9
13705,CityB,7305938103140023,17
13706,CityA,8082869551688990,16
13707,CityE,7167131825859950,6
13708,CityD,8466477347580409,6
13709,CityB,8012379597240862,8
13710,CityB,5584956721551060,3
13711,CityC,8360373422745728,3
13712,CityC,4416497340480966,6
13713,CityB,7179278124497136,11
13714,CityD,6551084257992409,16
13715,CityE,8342582156911191,6
13716,CityE,7927960004455446,5
13717,CityA,8674304485417690,3
13718,CityA,7394943723126787,2
13719,CityC,5391066661972358,14
13720,CityA,5131923182133823,6
13721,CityB,7450131852303014,10
13722,CityB,1394321603140426,11
13723,CityA,8235097831578739,13
13724,CityB,7328014390177566,6
13725,CityE,6940438890383547,1
13726,CityD,1769753507214471,8
13727,CityB,2160092851780765,15
13728,CityE,4407647748090183,1
13729,CityE,4834033020969481,6
13730,CityB,3935849795453984,17
13731,CityE,9609671551300979,14
13732,CityD,8415146175507157,19
13733,CityA,3651897968746241,14
13734,CityC,4696774511955134,1
13735,CityE,7954506047251888,17
13736,CityC,7724356776968450,4
13737,CityA,2610407497808130,12
13738,CityD,6813492028607954,7
13739,CityC,9833197952046675,9
13740,CityB,5610164526040323,14
13741,CityE,2024315156416535,9
13742,CityE,3573871513511329,17
13743,CityE,8670542587925225,16
13744,CityA,6527109269695271,12
13745,CityD,7400183189918461,12
13746,CityB,2915245340762984,7
13747,CityA,1405177352314599,13
13748,CityB,3642827559130840,18
13749,CityA,1772346942747877,10
13750,CityD,5770987712671179,19
13751,CityB,9968605821139546,10
13752,CityA,3337036250205207,17
13753,CityE,7078821351332941,15
13754,CityE,7921165452639946,4
13755,CityB,4605921048603929,5
13756,CityC,1569290228944859,10
13757,CityC,3195205448245267,16
13758,CityD,7219269528783979,8
13759,CityE,6352192711438115,8
13760,CityB,5385330005524004,5
13761,CityE,2583950840628876,18
13762,CityE,2503074139861945,17
13763,CityC,6174219088295899,13
13764,CityB,3728842147937887,12
13765,CityC,6661409437352974,17
13766,CityA,7217211382830803,3
13767,CityA,3303840065153139,8
13768,CityC,1917739202983430,6
13769,CityC,1725725459002746,16
13770,CityD,1170509357453269,10
13771,CityB,2250625826811867,3
13772,CityB,2168354585904751,6
13773,CityB,3942032954556310,13
13774,CityC,1273532909362182,14
13775,CityE,3954023788715949,6
13776,CityD,2887816430051195,10
13777,CityC,3690998683329283,6
13778,CityC,9455229061810289,10
13779,CityE,5685322200417532,12
13780,CityB,5131940595048042,13
13781,CityB,3201644146433808,19
13782,CityA,1445100108022158,5
13783,CityB,8333161296885743,16
13784,CityB,6927473942768126,7
13785,CityD,1287046907778353,6
13786,CityC,1171580974040972,6
13787,CityB,6759680614175975,10
13788,CityA,6581409613824314,2
13789,CityA,3426595146409020,13
13790,CityE,1868259710937501,5
13791,CityE,8716241965344126,10
13792,CityD,9295537771481303,13
13793,CityA,1481304402622530,18
13794,CityE,6037827064731249,3
13795,CityC,7606004614786089,19
13796,CityB,2218867080782042,9
13797,CityB,5642176738361260,14
13798,CityB,8536330026442626,7
13799,CityB,9042769111400971,3
13800,CityC,5212630310102065,5
13801,CityE,3753157333690547,4
13802,CityA,9149392980758849,8
13803,CityA,6865263562017682,7
13804,CityD,8841501079273418,15
13805,CityD,4273665940053774,10
13806,CityE,4759333902890522,18
13807,CityD,6913724639817629,8
13808,CityD,5372987728142659,18
13809,CityD,6716460247886859,15
13810,CityC,9444844895085335,11
13811,CityC,9055312609424414,3
13812,CityB,2138280656931666,3
13813,CityB,6410702332140494,5
13814,CityB,2570628239698449,6
13815,CityD,6414943590536315,7
13816,CityD,7383154819779893,12
13817,CityC,1755819967638692,18
13818,CityA,1863412108263368,9
13819,CityE,1657998680295119,7
13820,CityE,7474060045538043,9
13821,CityE,9392903770852002,8
13822,CityA,4108257625367622,8
13823,CityE,8643756391343740,15
13824,CityE,1626341579489791,5
13825,CityD,8721553592581816,14
13826,CityE,9416831539259693,13
13827,CityE,3400370583357886,10
13828,CityB,7518615632831715,13
13829,CityD,4524327833142154,8
13830,CityC,6999482416687696,5
13831,CityD,4651303540051765,7
13832,CityE,3113498992726802,2
13833,CityA,2127907135292796,13
13834,CityB,2386031484298464,1
13835,CityC,9811038774409495,5
13836,CityD,7820642698517002,19
13837,CityB,7710595124919245,5
13838,CityC,2251785927927170,19
13839,CityA,6421513993871457,19
13840,CityE,9932258471315163,10
13841,CityA,4458495418521345,9
13842,CityE,7660130182225152,1
13843,CityC,7799422057492810,9
13844,CityB,3152423927621745,8
13845,CityC,6681499122098828,16
13846,CityD,8170989031113925,17
13847,CityA,9294935806100884,3
13848,CityB,4403856288249943,3
13849,CityE,7572947808507936,14
13850,CityC,9593545873121350,11
13851,CityB,1509537948763895,14
13852,CityC,2469270039240108,16
13853,CityA,3863410754635857,13
13854,CityA,5662501541310679,18
13855,CityD,6884361852429427,6
13856,CityC,7542612180376768,14
13857,CityC,2827398410227258,14
13858,CityA,5456661437066570,6
13859,CityE,2783814625957415,2
13860,CityE,1190669977522313,9
13861,CityC,6302633733942402,10
13862,CityD,2422804743361361,7
13863,CityC,6690441755134400,14
13864,CityC,7405037122722576,16
13865,CityC,7924300142489747,18
13866,CityC,3676822655867821,7
13867,CityE,8736506860720571,12
13868,CityD,3705178836377864,12
13869,CityE,8423877961138331,9
13870,CityB,9041769366387552,6
13871,CityB,4822484680241420,8
13872,CityB,8446204838868857,14
13873,CityA,3859484962429666,14
13874,CityD,2245517368328910,13
13875,CityE,9834217227885302,5
13876,CityD,5592287568659068,8
13877,CityB,5890972118249024,5
13878,CityE,8197893913195302,5
13879,CityA,9315115862418493,10
13880,CityC,9986045881634527,5
13881,CityE,1321034326135398,14
13882,CityA,3339231477135611,5
13883,CityE,6670970420941757,15
13884,CityE,2973059939479854,10
13885,CityD,7493392242974259,19
13886,CityC,6537055359683049,2
13887,CityB,1036132770545559,15
13888,CityD,2067620345513047,4
13889,CityA,5454205696598550,5
13890,CityA,4968666284461099,14
13891,CityB,3186848677228644,14
13892,CityB,6358291240552275,19
13893,CityC,1715107230713469,19
13894,CityC,1913199261582955,8
13895,CityD,9272058524990534,19
13896,CityC,5284678905928514,4
13897,CityB,5630947871967537,14
13898,CityB,7961875056763514,12
13899,CityC,3393113595881006,8
13900,CityA,2905132069157570,18
13901,CityE,8728083092644118,14
13902,CityD,5913930843287831,10
13903,CityD,7750389599318304,12
13904,CityE,9078108140400713,8
13905,CityD,7355925214988186,8
13906,CityC,2949007420589225,15
13907,CityB,4264691249182793,16
13908,CityC,9848432794002935,1
13909,CityC,5905208161043601,13
13910,CityB,9707434437156011,11
13911,CityE,3581168104822582,9
13912,CityE,5124241283403784,6
13913,CityE,6404066236574462,18
13914,CityE,6319245937823934,2
13915,CityE,9157424402709224,14
13916,CityB,3974542838384243,14
13917,CityC,6221109362777460,18
13918,CityC,9152318662371903,13
13919,CityE,3357425575695053,14
13920,CityD,1695400080078855,12
13921,CityE,2067826516839850,4
13922,CityC,6599065816493411,19
13923,CityC,2074051539949154,18
13924,CityC,8828896160126390,11
13925,CityA,3252357450907386,16
13926,CityC,7069523805611203,17
13927,CityB,3873183380525260,5
13928,CityD,1969820679821375,2
13929,CityE,6345711625660643,8
13930,CityA,4389552265685100,5
13931,CityD,1582088636541173,12
13932,CityE,5719451461317873,16
13933,CityA,8602842861514286,13
13934,CityA,9484146233119275,8
13935,CityD,4260724968050527,4
13936,CityD,1934260238524250,4
13937,CityC,7381354644924309,16
13938,CityE,5320856102035991,18
13939,CityE,9298877072345340,1
13940,CityB,4351810255221257,6
13941,CityD,2699345060416230,14
13942,CityA,4168435928047219,4
13943,CityE,1195928342566477,1
13944,CityD,5037088282974307,18
13945,CityB,1137574276352834,7
13946,CityA,9356927478248293,1
13947,CityC,6907342097350030,1
13948,CityD,7235197415673570,11
13949,CityB,7288493764493469,1
13950,CityD,2413564704275112,12
13951,CityD,5977747080320880,15
13952,CityC,4540025621082730,11
13953,CityD,2954067811348083,18
13954,CityD,6760711153687251,7
13955,CityA,3724689561258794,5
13956,CityE,1027029336384286,12
13957,CityC,1631407630375737,19
13958,CityC,4194380541640267,16
13959,CityB,4664193508175323,8
13960,CityB,6559052870220328,1
13961,CityE,9973151932294162,6
13962,CityA,4415975616068043,10
13963,CityA,2998790679182863,11
13964,CityA,7421701380147256,10
13965,CityC,8426800182274956,11
13966,CityA,5870931144803337,11
13967,CityD,2437799325453562,4
13968,CityA,1091080528023931,10
13969,CityA,7613775010160504,10
13970,CityC,4354714929318324,16
13971,CityC,2643442558183449,7
13972,CityD,1761863405184716,6
13973,CityD,3583509095965902,1
13974,CityA,8051548674309563,19
13975,CityD,3887234525172934,16
13976,CityB,7937051700932523,1
13977,CityE,2307951167579729,2
13978,CityB,3978548508933554,14
13979,CityD,3580726522215352,18
13980,CityC,5046627061111121,4
13981,CityD,6972722549032823,3
13982,CityA,3815800979039042,15
13983,CityC,5192525592944829,9
13984,CityB,6287998562329109,12
13985,CityD,8718062666513481,10
13986,CityC,9162378834699685,7
13987,CityA,2567377477929653,3
13988,CityA,9551243106239742,5
13989,CityA,6717305808091048,6
13990,CityA,6431879814835535,4
13991,CityD,3069068162446007,15
13992,CityD,6748594517622117,4
13993,CityC,4901594214754204,4
13994,CityC,4563059152559568,19
13995,CityA,7364776137531549,4
13996,CityB,9188963164718407,7
13997,CityD,5265961995148948,5
13998,CityE,5998393403121843,7
13999,CityD,1009362067553133,6
14000,CityA,4462585014769113,5
14001,CityA,5459981576326692,16
14002,CityA,2654324795969149,11
14003,CityB,4339810254254702,16
14004,CityC,1004037287037895,3
14005,CityE,2073640720584088,19
14006,CityA,2492435870861792,15
14007,CityD,8785134285204427,1
14008,CityB,5771302843922742,4
14009,CityE,6741188411328113,3
14010,CityB,2167923587577752,11
14011,CityC,8212411461252305,9
14012,CityA,9852243892666826,12
14013,CityD,5692593956860145,17
14014,CityA,9634471956641345,8
14015,CityE,7759064808742655,5
14016,CityE,6410950161585533,18
14017,CityE,8917948081934720,19
14018,CityC,2381570238047632,8
14019,CityC,7199708699001946,15
14020,CityE,9769138652826328,3
14021,CityC,7869786161925043,14
14022,CityC,7325207402054593,4
14023,CityE,6195169447880197,18
14024,CityD,8676961046404524,12
14025,CityB,4617847039586010,14
14026,CityC,5910009021835935,14
14027,CityE,1167830558637080,7
14028,CityD,5048583643967820,6
14029,CityC,2731040158066736,8
14030,CityB,5996703842582848,7
14031,CityD,7846535121012265,19
14032,CityD,6802610023003323,10
14033,CityB,2962627387177553,14
14034,CityE,6736128106989468,14
14035,CityB,3585846828100801,9
14036,CityB,5149179149792889,3
14037,CityE,6779656831291656,11
14038,CityE,8964442424121358,9
14039,CityA,7893906181402422,16
14040,CityD,2482967348223391,3
14041,CityD,1424968035093531,18
14042,CityE,2235393947942840,16
14043,CityA,1968140581998288,2
14044,CityB,7676180502129655,7
14045,CityB,4740300390463628,14
14046,CityC,3872367448777373,12
14047,CityD,6469422968490048,2
14048,CityB,2861090575588811,13
14049,CityA,9881689031269417,9
14050,CityD,1676797627972279,18
14051,CityE,5174371711109539,12
14052,CityA,4715514945845079,2
14053,CityB,5714535118857503,7
14054,CityD,6319413589516627,17
14055,CityB,6607209118826741,17
14056,CityC,5101007300214521,9
14057,CityB,8811673258740341,17
14058,CityE,9616035172568191,11
14059,CityB,6117606458070952,7
14060,CityE,9158469507519441,7
14061,CityA,1981589989995764,8
14062,CityB,6000975034453250,4
14063,CityA,4799196287611935,8
14064,CityC,1197457148709108,6
14065,CityA,8422534086006722,15
14066,CityC,2350758062005607,4
14067,CityB,7195459316372085,8
14068,CityD,7281640159666315,4
14069,CityB,4594430307008803,13
14070,CityE,3078477231811509,13
14071,CityB,6653824542239285,16
14072,CityD,5381766501301245,19
14073,CityB,3282817284293037,15
14074,CityD,4666241122272250,3
14075,CityB,8420717099773483,4
14076,CityE,6416737673934371,18
14077,CityE,2472337603583087,5
14078,CityA,8622398278859988,4
14079,CityE,5588039075159107,17
14080,CityB,1944695434251315,3
14081,CityC,4932919871801582,14
14082,CityD,4532069920650180,10
14083,CityD,3072227614652414,14
14084,CityA,3509021897227120,8
14085,CityB,3395414090978708,17
14086,CityE,9932829578779367,6
14087,CityD,5250422822488359,9
14088,CityD,2456540137640691,7
14089,CityD,1934780355978942,18
14090,CityC,3862496073163880,1
14091,CityC,9522947014978187,16
14092,CityC,6248905651747310,18
14093,CityA,2279516100741794,10
14094,CityA,3372264689223909,12
14095,CityA,8619386578145401,15
14096,CityB,8497456155992375,13
14097,CityA,7968978158810317,17
14098,CityC,3659929445173163,4
14099,CityB,5419505418670715,18
14100,CityB,9153317686928454,5
14101,CityA,1218041635736625,14
14102,CityB,4164368427064151,6
14103,CityC,3452732542029393,4
14104,CityC,9065833234394052,10
14105,CityC,4795030178776546,1
14106,CityE,9076549799488004,4
14107,CityC,6719853530718427,9
14108,CityA,2573194394732538,10
14109,CityA,7697881710269805,16
14110,CityD,7719489155427380,7
14111,CityD,4962951357045244,13
14112,CityC,9757080684433947,19
14113,CityB,6399602065150753,5
14114,CityC,9640634844492236,13
14115,CityA,9535632143451723,12
14116,CityB,3611628446065481,12
14117,CityB,1665628026023582,5
14118,CityA,2257335281422066,15
14119,CityB,6500017900413918,15
14120,CityE,9052657645411414,14
14121,CityD,2992314895133337,11
14122,CityD,1993031400886995,18
14123,CityB,2116716617051521,5
14124,CityB,2153270196958080,2
14125,CityB,1547278677876574,1
14126,CityD,2855007116395788,2
14127,CityC,7073639635813702,11
14128,CityC,1050931556245274,14
14129,CityC,4229815388269270,13
14130,CityD,2610342627744852,14
14131,CityD,1877744366078555,14
14132,CityC,5225972732617313,10
14133,CityE,1544645301992190,9
14134,CityE,4785953386941071,12
14135,CityA,4057398130789240,18
14136,CityE,3732366778834825,5
14137,CityA,9462732663379828,8
14138,CityD,5781289577223400,8
14139,CityE,5120357102482076,17
14140,CityD,3120701071944813,7
14141,CityE,8327617345714816,18
14142,CityA,3491848295541499,7
14143,CityD,5710293077981398,2
14144,CityC,5557572053560150,7
14145,CityD,3272951804637056,15
14146,CityA,7343917649992786,12
14147,CityC,6040849098774302,5
14148,CityD,6723325738756249,1
14149,CityC,4286756757989061,1
14150,CityB,6889683611786368,6
14151,CityA,6403980245890258,10
14152,CityE,1643267167906541,5
14153,CityD,1280861186725758,9
14154,CityC,4586509294321552,11
14155,CityD,1972462679616970,11
14156,CityB,3351560943058909,8
14157,CityA,1878921046534012,4
14158,CityC,5462334309222166,15
14159,CityD,9057483359420490,4
14160,CityD,7543683835587286,15
14161,CityD,2616092339992403,3
14162,CityA,2803973302840993,2
14163,CityC,7857054286421234,3
14164,CityD,5978041441255012,17
14165,CityC,2661529849260319,14
14166,CityD,7905138733784128,5
14167,CityC,4240502722530831,17
14168,CityD,8221054413674216,6
14169,CityE,5527974080449810,14
14170,CityA,8494851418277587,5
14171,CityD,8601680836272747,7
14172,CityB,1742849108981006,17
14173,CityC,8707023711415320,3
14174,CityC,9650267622855927,1
14175,CityA,3305545093112276,16
14176,CityA,5639751229237956,14
14177,CityE,9884399910882202,5
14178,CityC,3864932228850793,14
14179,CityB,4525971622731227,6
14180,CityC,6639228035793350,16
14181,CityE,4850891015052196,8
14182,CityE,6453526362793273,2
14183,CityD,1849008881364576,7
14184,CityB,2169158581782701,14
14185,CityE,6387477190812487,13
14186,CityE,5606118449636304,5
14187,CityE,4609108397139608,15
14188,CityE,6872180070709880,8
14189,CityC,9966445585844494,7
14190,CityA,9853704883729002,3
14191,CityE,6932332008887459,12
14192,CityD,4279465746054447,19
14193,CityC,1106609299186663,6
14194,CityB,7234012754640498,2
14195,CityA,4805565844738813,5
14196,CityC,4001589619311923,7
14197,CityA,7044550704041024,11
14198,CityB,3284713008005373,13
14199,CityB,5520280801079602,3
14200,CityE,8418632575346805,7
14201,CityE,9182208672949892,12
14202,CityB,3091016712900571,1
14203,CityE,1234388523729114,18
14204,CityA,3280537468785499,9
14205,CityE,6968835371890160,18
14206,CityB,9508276518580824,3
14207,CityD,7854606570336235,5
14208,CityE,7068800430033845,13
14209,CityE,3018316265580511,16
14210,CityE,9380082044779898,6
14211,CityC,5520065108321001,13
14212,CityE,9550138008319602,6
14213,CityC,7406380061937087,9
14214,CityE,1881987011346105,12
14215,CityA,2603205366251201,14
14216,CityC,2648776155100182,12
14217,CityB,5395142499574975,17
14218,CityD,8962566830258603,8
14219,CityB,8797611149779867,3
14220,CityA,6223918363970009,18
14221,CityD,8409115631779154,8
14222,CityD,7303538961429009,1
14223,CityC,2798202700778527,1
14224,CityB,1980240742677461,3
14225,CityC,7244184637535194,12
14226,CityA,6954161774790110,13
14227,CityA,4146863726116194,15
14228,CityC,9956663924785103,12
14229,CityA,7694064345520034,18
14230,CityB,8182983728355696,16
14231,CityD,9142384250085287,1
14232,CityA,5507169483865626,16
14233,CityA,6804585283097038,2
14234,CityE,8017082903766451,5
14235,CityC,4289313492447884,11
14236,CityB,6229892816350943,17
14237,CityA,2753085397549610,7
14238,CityE,6430980186761081,15
14239,CityC,1689761986322376,4
14240,CityA,1072148865459338,7
14241,CityD,2958683061324274,14
14242,CityE,9559770493412902,6
14243,CityA,5741774300368158,8
14244,CityD,3126088530745713,15
14245,CityB,9380488885943274,9
14246,CityA,5687514776073635,5
14247,CityD,5905306843763635,8
14248,CityD,8577118595985461,11
14249,CityA,6449755731292595,3
14250,CityC,6926758624512313,19
14251,CityD,6775409963830244,19
14252,CityB,6706182280446473,14
14253,CityB,4749805476357223,8
14254,CityE,5976639046733485,8
14255,CityD,1886669275998589,17
14256,CityE,4224619852631884,3
14257,CityD,4448594843132768,14
14258,CityB,7722565281768115,14
14259,CityE,8608184780717683,2
14260,CityE,3239230304086864,17
14261,CityD,8821784980178628,6
14262,CityE,7376649683568604,7
14263,CityB,5121650085722781,15
14264,CityE,8065079631872747,11
14265,CityE,1514782381574171,19
14266,CityE,9627106349920116,1
14267,CityB,2778384703205445,11
14268,CityC,5450538518231142,10
14269,CityE,7489453778763687,18
14270,CityD,2182961229919330,3
14271,CityB,1104520927158240,8
14272,CityE,9148447286001196,14
14273,CityB,7541939191187545,19
14274,CityA,4122988101779058,4
14275,CityC,7959470373656979,16
14276,CityA,7253515915774829,6
14277,CityE,4222009201879984,14
14278,CityB,5263883785802124,10
14279,CityE,5473144164223359,5
14280,CityE,2047844966065670,13
14281,CityD,8885889717372625,12
14282,CityC,9527466456891468,1
14283,CityD,3881675368203903,16
14284,CityC,4380282226652185,6
14285,CityB,2516878276641422,18
14286,CityC,2294786395433245,15
14287,CityC,7861239265880559,11
14288,CityD,8462450838621215,18
14289,CityB,9563164873311766,10
14290,CityC,7947879065976788,13
14291,CityC,5202169716499224,13
14292,CityA,7129975906703527,4
14293,CityC,5178679806036189,7
14294,CityE,3713111770581260,15
14295,CityE,8610859567224771,19
14296,CityD,9657906111374012,11
14297,CityC,7167161145750667,10
14298,CityB,8061141289734313,12
14299,CityA,8826251339741884,17
14300,CityA,4298999089522080,16
14301,CityD,5490455274044785,1
14302,CityD,8895731388755765,5
14303,CityC,2223815234074639,1
14304,CityD,6499250906112250,10
14305,CityA,5267841869127768,13
14306,CityA,2465487597659993,18
14307,CityE,1918003809680916,7
14308,CityD,2397793105468332,10
14309,CityD,4471301967161077,2
14310,CityA,1892035724036197,8
14311,CityC,8427152137826174,5
14312,CityA,6627322542679769,10
14313,CityC,7749313422947668,15
14314,CityC,6357033978529703,11
14315,CityD,6918563172361425,13
14316,CityD,1144658533761308,12
14317,CityC,7618745807053986,10
14318,CityE,7778071331359784,12
14319,CityB,3148256429462529,16
14320,CityB,4761251674739923,15
14321,CityD,1524937982374546,2
14322,CityD,8224068616744126,8
